,region,council,date_issued,council_ref,location_all,location_street,location_suburb,location_area,legal_description, consent_value ,description
15413,Manawatu-Whanganui,Takapuna,3-Feb-16,BP-1256001,62 Vauxhall Road Devonport 624 Takapuna,62 Vauxhall Road,Devonport,624,,"$4,990.00 ",fireplace remove old woodfire and flue. installation of new masport woodfire and flue system.
15430,Manawatu-Whanganui,Whakatane,3-Feb-16,23051,68 Domain Road   Whakatane,68 Domain Road,,,,"$4,077.00 ",installation of solid fuel heater - woodsman torara insert - issued contsent
15444,Manawatu-Whanganui,Hamilton,3-Feb-16,2016/33485,18 Waimarie Street   Hamilton,18 Waimarie Street,,,,"$5,000.00 ",install kent kiwi rad ii freestanding solid fuel heater
15553,Manawatu-Whanganui,Tauranga,4-Feb-16,54282,80 Palm Springs Boulevard   Tauranga,80 Palm Springs Boulevard,,,,"$4,060.00 ",install freestanding woodsman novo  solid fuel heater in dwelling
15579,Manawatu-Whanganui,Waikato,4-Feb-16,BLD1531/15,175 Newell Road Tamahere  Waikato,175 Newell Road,Tamahere,,LOT 1 DPS 44075,"$350,000.00 ","renovations, new entry addition plus new wood fire"
15659,Manawatu-Whanganui,Manukau,5-Feb-16,20160199,16 Murchison Rd Otara  Manukau,16 Murchison Rd,Otara,,,"$4,000.00 ",solid fuel heater - kent layfire ii
15708,Manawatu-Whanganui,Takapuna,5-Feb-16,BP-1255983,1 Watea Road Torbay 630 Takapuna,1 Watea Road,Torbay,630,,"$4,000.00 ",fireplace replace woodfire.
15709,Manawatu-Whanganui,Takapuna,5-Feb-16,T1255983,1 Watea Road Torbay 0630   Takapuna,1 Watea Road Torbay 0630,,,,"$4,000.00 ",fireplace replace woodfire.
15718,Manawatu-Whanganui,Tauranga,5-Feb-16,54601,408 Fraser Street   Tauranga,408 Fraser Street,,,,"$500,000.00 ",erect dwelling with freestanding pyroclassic iv solid fuel heater and retaining walls
15726,Manawatu-Whanganui,Tauranga,5-Feb-16,54257,R125 Bethlehem Road (Lot 267)   Tauranga,R125 Bethlehem Road (Lot 267),,,,"$5,536.00 ",install inbuilt firenzo woodfire solid fuel heater in dwelling
15727,Manawatu-Whanganui,Tauranga,5-Feb-16,54175,1 Waka Way   Tauranga,1 Waka Way,,,,"$4,350.00 ",install freestanding kent murchison solid fuel heater in dwelling
15728,Manawatu-Whanganui,Tauranga,5-Feb-16,54256,R125 Bethlehem Road (Lot 254)   Tauranga,R125 Bethlehem Road (Lot 254),,,,"$4,304.00 ",install freestanding masport solid fuel heater in dwelling
15729,Manawatu-Whanganui,Tauranga,5-Feb-16,53861,19 Seaway Terrace   Tauranga,19 Seaway Terrace,,,,"$4,000.00 ",install freestanding metro wee rad solid fuel heater in dwelling
15730,Manawatu-Whanganui,Tauranga,5-Feb-16,53252,421 Oceanbeach Road   Tauranga,421 Oceanbeach Road,,,,"$3,900.00 ",install freestanding woodsman novo solid fuel heater in dwelling
15768,Manawatu-Whanganui,Henderson,9-Feb-16,ABA-2016-145,258 Piha Road Piha  Henderson,258 Piha Road,Piha,,PT LOT 1 DP 31993,"$4,784.00 ",installation of solid fuel wood burner.
15859,Manawatu-Whanganui,Papakura,9-Feb-16,B/2016/886,13 Murray Street Drury Auckland    2113   Papakura,13 Murray Street Drury Auckland    2113,,,,"$1,000.00 ",install free standing masport r1500 wood fire and flue
15890,Manawatu-Whanganui,Henderson,10-Feb-16,ABA-2016-173,6 Barron Drive Green Bay  Henderson,6 Barron Drive,Green Bay,,LOT 37 DP 47050 1/2 SH BG FLAT 2 DP 149938,"$4,980.00 ",installation of solid fuel wood burner
15891,Manawatu-Whanganui,Henderson,10-Feb-16,ABA-2016-175,22 Tirohunga Drive Henderson  Henderson,22 Tirohunga Drive,Henderson,,LOT 1 DP 178327,"$4,250.00 ",installation of solid fuel wood burner
15909,Manawatu-Whanganui,Pukekohe,10-Feb-16,B/2016/998,79 Russell Road Pukekohe Auckland    2676   Pukekohe,79 Russell Road Pukekohe Auckland    2676,,,,"$1,000.00 ",new solid fuel heater - woodsman aspen.
15910,Manawatu-Whanganui,Pukekohe,10-Feb-16,B/2016/523,81 Gearon Road Waiuku Auckland    2681   Pukekohe,81 Gearon Road Waiuku Auckland    2681,,,,"$1,000.00 ",new solid fuel heater - masport r5000.
15911,Manawatu-Whanganui,Pukekohe,10-Feb-16,B/2016/1106,47 Davies Road Drury Auckland    2579   Pukekohe,47 Davies Road Drury Auckland    2579,,,,"$1,000.00 ",new solid fuel heater - masport r10000.
15912,Manawatu-Whanganui,Pukekohe,10-Feb-16,B/2016/524,244B Big Bay Road Waiuku Auckland    2684   Pukekohe,244B Big Bay Road Waiuku Auckland    2684,,,,"$1,000.00 ",new solid fuel heater - metro tiny ped.
15913,Manawatu-Whanganui,Pukekohe,10-Feb-16,B/2016/999,34 Awaroa Stream Drive Waiuku Auckland    2123   Pukekohe,34 Awaroa Stream Drive Waiuku Auckland    2123,,,,"$1,000.00 ",new solid fuel heaters - xtreme rad eco in house and masport arcadia in shed.
15914,Manawatu-Whanganui,Pukekohe,10-Feb-16,B/2016/1105,9 Kowhai Place Waiuku Auckland    2123   Pukekohe,9 Kowhai Place Waiuku Auckland    2123,,,,"$1,000.00 ",new solid fuel heater - woodsman tarras.
15925,Manawatu-Whanganui,Taupo,10-Feb-16,160049,3 Mohi Street Omori  Taupo,3 Mohi Street,Omori,,,"$4,000.00 ",install new magnum p100 woodfire
15967,Manawatu-Whanganui,Papakura,10-Feb-16,B/2016/807,2 Valentine Street Papakura Auckland    2110   Papakura,2 Valentine Street Papakura Auckland    2110,,,,"$3,500.00 ",install freestanding woodsman ecr novo wood fire to replace the existing
15980,Manawatu-Whanganui,Waikato,10-Feb-16,BLD0991/16,40 Hunter Rd Tuakau  Waikato,40 Hunter Rd,Tuakau,,LOT 1 DP 474638,"$5,000.00 ",solid fuel heater
16040,Manawatu-Whanganui,Orewa,11-Feb-16,ABA-1022884,52E Fork Road Huapai 891 Orewa,52E Fork Road,Huapai,891,Lot 2 DP 203905 (26.71HA),"$451,358.00 ","rbw - single level steel framed dwelling with on-site effluent disposal, woodburner with wetback and solar heating system."
16098,Manawatu-Whanganui,Hauraki,11-Feb-16,00001748  2016,45 Junction Road Paeroa  Hauraki,45 Junction Road,Paeroa,,SEC: 3 BLK: XXXVI TWN: Town of Paeroa,"$3,500.00 ",solid fuel heater - arcadia
16233,Manawatu-Whanganui,Takapuna,12-Feb-16,BJ-1255969,17 Brigantine Drive Beach Haven 626 Takapuna,17 Brigantine Drive,Beach Haven,626,,"$2,500.00 ",fireplace installation of a solid fuel heater.
16239,Manawatu-Whanganui,Western Bay of Plenty,12-Feb-16,87859,17A Nga Parae Road   Western Bay of Plenty,17A Nga Parae Road,,,Val # 06873 277 16,"$257,000.00 ",new dwelling with attached double garage & firenzo wood fire
16249,Manawatu-Whanganui,Western Bay of Plenty,12-Feb-16,87985,53 Gamman Mill Road   Western Bay of Plenty,53 Gamman Mill Road,,,,"$7,300.00 ",solid fuel heater
16250,Manawatu-Whanganui,Western Bay of Plenty,12-Feb-16,88005,751 Esdaile Road   Western Bay of Plenty,751 Esdaile Road,,,,"$6,634.00 ",solid fuel heater
16251,Manawatu-Whanganui,Western Bay of Plenty,12-Feb-16,87994,68 Lawry Lane   Western Bay of Plenty,68 Lawry Lane,,,,"$4,307.00 ",solid fuel heater
16252,Manawatu-Whanganui,Western Bay of Plenty,12-Feb-16,87995,282 Manoeka Road   Western Bay of Plenty,282 Manoeka Road,,,,"$3,500.00 ",solid fuel heater
16253,Manawatu-Whanganui,Western Bay of Plenty,12-Feb-16,87992,21A Jocelyn Street (Kk)   Western Bay of Plenty,21A Jocelyn Street (Kk),,,Val # 06817 096 00 A,"$1,939.00 ",solid fuel heater
16255,Manawatu-Whanganui,Whakatane,12-Feb-16,23064,118C Macdonald Road   Whakatane,118C Macdonald Road,,,,"$3,000.00 ",install new solid fuel heater - issued contsent
16256,Manawatu-Whanganui,Far North,12-Feb-16,BC-2016-706/0,"23 Taronui Road, Kerikeri   0294   Far North","23 Taronui Road, Kerikeri   0294",,,,"$3,100.00 ",installation of a free standing eco logfire
16296,Manawatu-Whanganui,Palmerston North,12-Feb-16,42755,"42 Apollo Parade, Palmerston North   Palmerston North","42 Apollo Parade, Palmerston North",,,,"$1,000.00 ",(r1) install kent logfire 2 inbuilt fire
16308,Manawatu-Whanganui,Waikato,12-Feb-16,BLD1024/16,1 Carr St Tuakau  Waikato,1 Carr St,Tuakau,,LOT 1 DP 197596,"$3,000.00 ",solid fuel heater
16356,Manawatu-Whanganui,Auckland,15-Feb-16,B/2016/647,15 Cullwick Road Mission Bay Auckland    1071   Auckland,15 Cullwick Road Mission Bay Auckland    1071,,,,"$5,000.00 ",install new freestanding wood fire
16408,Manawatu-Whanganui,Tauranga,15-Feb-16,54650,7028L State Highway/R696 State Highway 29   Tauranga,7028L State Highway/R696 State Highway 29,,,,"$4,000.00 ",install freestanding woodsman flare solid fuel heater in dwelling
16409,Manawatu-Whanganui,Tauranga,15-Feb-16,54616,44 Blanche Road   Tauranga,44 Blanche Road,,,,"$3,370.00 ",install freestanding kent astron solid fuel heater in dwelling
16426,Manawatu-Whanganui,Far North,15-Feb-16,BC-2016-716/0,"129 Peria Road, Peria   0482   Far North","129 Peria Road, Peria   0482",,,,"$4,700.00 ",remove old fire and install freestanding logfire
16427,Manawatu-Whanganui,Far North,15-Feb-16,BC-2016-717/0,"14 Harbour View Road, Pukenui   0484   Far North","14 Harbour View Road, Pukenui   0484",,,,"$4,300.00 ",install freestanding cooktop wagener logfire
16428,Manawatu-Whanganui,Far North,15-Feb-16,BC-2016-721/0,"18 Wihongi Street, Kaikohe   0405   Far North","18 Wihongi Street, Kaikohe   0405",,,,"$1,000.00 ",installation of woodburning inbuilt logfire
16429,Manawatu-Whanganui,Far North,15-Feb-16,BC-2016-722/0,"4142 State Highway 10, Whangaroa   0478   Far North","4142 State Highway 10, Whangaroa   0478",,,,"$1,000.00 ",installation of wee ped freestanding logfire
16436,Manawatu-Whanganui,Hamilton,15-Feb-16,2016/33545,33 St James Drive   Hamilton,33 St James Drive,,,,"$2,000.00 ",install tiny ped metro freestanding solid fuel heater
16445,Manawatu-Whanganui,Waikato,15-Feb-16,BLD1080/16,703C State Highway 26 Newstead  Waikato,703C State Highway 26,Newstead,,LOT 1 DP 400380 SUBJ TO WEL ESMT DP 492426,"$5,000.00 ",replace old wood burner and upgrade existing hot water cylinder
16499,Manawatu-Whanganui,Henderson,16-Feb-16,ABA-2016-199,83 Waitakere Road Waitakere  Henderson,83 Waitakere Road,Waitakere,,LOT 3 DP 95215,"$3,000.00 ",solid fuel heater
16507,Manawatu-Whanganui,Orewa,16-Feb-16,ABA-1023076,23 Guy Road Woodcocks 981 Orewa,23 Guy Road,Woodcocks,981,Lot 1 DP 182909 (1.12HA),"$1,200.00 ",new solid fuel heater
16518,Manawatu-Whanganui,Takapuna,16-Feb-16,BJ-1256057,2/ 108 Beresford Street Bayswater 622 Takapuna,2/ 108 Beresford Street,Bayswater,622,,"$4,471.00 ",fireplace installation of bosca woodfire
16519,Manawatu-Whanganui,Takapuna,16-Feb-16,BJ-1256056,1/ 730 Beach Road Browns Bay 630 Takapuna,1/ 730 Beach Road,Browns Bay,630,,"$3,560.00 ",fireplace installation of new kent woodfire and flue system
16591,Manawatu-Whanganui,Auckland,17-Feb-16,B/2016/936,39B Wright Road Point Chevalier Auckland    1022   Auckland,39B Wright Road Point Chevalier Auckland    1022,,,,"$4,270.00 ",install new freestanding solid fuel wood burner
16592,Manawatu-Whanganui,Auckland,17-Feb-16,B/2016/1007,21 Joe F Stanley Place Otahuhu Auckland    1062   Auckland,21 Joe F Stanley Place Otahuhu Auckland    1062,,,,"$4,000.00 ",install new freestanding wood fire
16612,Manawatu-Whanganui,Orewa,17-Feb-16,ABA-1022543,3354 Kaipara Coast Highway Glorit 984 Orewa,3354 Kaipara Coast Highway,Glorit,984,Lot 2 DP 488890 (2.7259HA),"$450,000.00 ","rbw - single level dwelling with on-site effluent system, swimming pool and woodburner."
16621,Manawatu-Whanganui,Orewa,17-Feb-16,ABA-1023134,204 Burnside Road Makarau 873 Orewa,204 Burnside Road,Makarau,873,Lot 3 DP 127647 (1.432HA),"$4,995.00 ",free standing masport atlanta woodburner
16622,Manawatu-Whanganui,Orewa,17-Feb-16,ABA-1023131,127 Bayer Road Upper Waiwera 994 Orewa,127 Bayer Road,Upper Waiwera,994,Lot 1 DP 353411 (4.4015HA),"$4,800.00 ",free standing woodburner masport r5000 ped without wetback.
16623,Manawatu-Whanganui,Orewa,17-Feb-16,ABA-1023159,110 Kaipara Coast Highway Mount Rex 871 Orewa,110 Kaipara Coast Highway,Mount Rex,871,Lot 1 DP 160049 (5.1246HA),"$3,570.00 ",freestanding masport r5000ws woodburner
16624,Manawatu-Whanganui,Orewa,17-Feb-16,ABA-1023097,98 Spur Road Stillwater 993 Orewa,98 Spur Road,Stillwater,993,Lot 3 DP 179823 (8.3356HA),$800.00 ,free standing metro tiny ped woodburner
16647,Manawatu-Whanganui,Taupo,17-Feb-16,160078,2 Sunset Street Taupo  Taupo,2 Sunset Street,Taupo,,,"$2,000.00 ",installation of masport r1600 wood burner fireplace.
16714,Manawatu-Whanganui,Waipa,17-Feb-16,BC/0070/16,204 Ngahinapouri Road RD 2 Ohaupo 3882   Waipa,204 Ngahinapouri Road RD 2 Ohaupo 3882,,,,"$4,029.00 ",install solid fuel heater
16761,Manawatu-Whanganui,Henderson,18-Feb-16,ABA-2016-220,19 Monet Grove West Harbour  Henderson,19 Monet Grove,West Harbour,,LOT 154 DP 99459,"$2,500.00 ",installation of a solid fuel heater
16807,Manawatu-Whanganui,Whakatane,18-Feb-16,23067,2 Sanctuary Avenue   Whakatane,2 Sanctuary Avenue,,,,"$4,000.00 ",installation of solid fuel heater - masport r1500 - issued contsent
16819,Manawatu-Whanganui,Kaipara,18-Feb-16,BC160025,12 Charlotte Street Dargaville 0310  Kaipara,12 Charlotte Street,Dargaville 0310,,,"$3,000.00 ",firenzo bronte wood fire installation
16847,Manawatu-Whanganui,Waipa,18-Feb-16,BC/1156/15,Arthur Road RD 5 Hamilton 3285   Waipa,Arthur Road RD 5 Hamilton 3285,,,,"$72,000.00 ",lot 2 - relocate dwelling onto site & construct new garage.  also install solid fuel heater
16865,Manawatu-Whanganui,Waipa,18-Feb-16,BC/0095/16,145 Long Road RD 1 Te Awamutu 3879   Waipa,145 Long Road RD 1 Te Awamutu 3879,,,,"$5,000.00 ",install solid fuel heater
16941,Manawatu-Whanganui,Papakura,19-Feb-16,B/2016/858,72 Kauri View Road Drury Auckland    2113   Papakura,72 Kauri View Road Drury Auckland    2113,,,,"$6,000.00 ",install free standing masport grandview wood fire and flue.
16942,Manawatu-Whanganui,Papakura,19-Feb-16,B/2016/1258,49 Grove Road Papakura Auckland    2110   Papakura,49 Grove Road Papakura Auckland    2110,,,,"$1,000.00 ",insert metro eco smart woodfire and flue into existing fireplace and chimney.
16974,Manawatu-Whanganui,Western Bay of Plenty,19-Feb-16,87996,"72E No 4 Road


72E No 4 Road   Western Bay of Plenty","72E No 4 Road


72E No 4 Road",,,Val # 06900 325 12,"$5,624.00 ",installation of solid fuel heater
16975,Manawatu-Whanganui,Western Bay of Plenty,19-Feb-16,88029,29 Lemon Road   Western Bay of Plenty,29 Lemon Road,,,,"$4,100.00 ",installation of solid fuel heater
16976,Manawatu-Whanganui,Western Bay of Plenty,19-Feb-16,88024,10 Kelly Road   Western Bay of Plenty,10 Kelly Road,,,,"$2,000.00 ",relocation of second hand solid fuel heater only
17014,Manawatu-Whanganui,Pukekohe,19-Feb-16,B/2016/526,1124 Awhitu Road Waiuku Auckland    2684   Pukekohe,1124 Awhitu Road Waiuku Auckland    2684,,,,$100.00 ,new solid fuel heater - masport r500.
17138,Manawatu-Whanganui,Far North,22-Feb-16,BC-2016-695/0,"887 Waimate North Road, Kerikeri   0293   Far North","887 Waimate North Road, Kerikeri   0293",,,,"$1,000.00 ",woodburner with wetback installation
17179,Manawatu-Whanganui,Auckland,23-Feb-16,B/2016/1019,22 Dryden Street Grey Lynn Auckland    1021   Auckland,22 Dryden Street Grey Lynn Auckland    1021,,,,"$4,800.00 ",install new insert wood solid fuel heater
17187,Manawatu-Whanganui,Henderson,23-Feb-16,ABA-2016-275,26 Choice Avenue Henderson  Henderson,26 Choice Avenue,Henderson,,LOT 17  DP 49773,"$4,576.00 ",installation of solid fuel wood burner.
17224,Manawatu-Whanganui,Takapuna,23-Feb-16,BJ-1255968,32 Ronald MacKen Place Windsor Park 632 Takapuna,32 Ronald MacKen Place,Windsor Park,632,,"$2,500.00 ",fireplace installation of a solid fuel heater
17263,Manawatu-Whanganui,Matamata Piako,23-Feb-16,4599,"4,042 State Highway 29  RD 3   Matamata Piako","4,042 State Highway 29  RD 3",,,,"$2,000.00 ",metro tiny rad woodfire
17314,Manawatu-Whanganui,Auckland,24-Feb-16,B/2016/1303,60 Hamlin Road Mount Wellington Auckland    1060   Auckland,60 Hamlin Road Mount Wellington Auckland    1060,,,,"$2,500.00 ",install new insert wood solid fuel heater to replace existing
17315,Manawatu-Whanganui,Auckland,24-Feb-16,B/2016/1309,95 Terry Street Blockhouse Bay Auckland    0600   Auckland,95 Terry Street Blockhouse Bay Auckland    0600,,,,"$2,500.00 ",install new freestanding wood solid fuel heater
17381,Manawatu-Whanganui,Tauranga,24-Feb-16,54664,42 Graham Place   Tauranga,42 Graham Place,,,,"$4,750.00 ",install freestanding woodsman flare box solid fuel heater on second floor of dwelling
17382,Manawatu-Whanganui,Tauranga,24-Feb-16,54676,175 Kings Avenue   Tauranga,175 Kings Avenue,,,,"$4,650.00 ",install freestanding woodsman flare solid fuel heater on first floor of dwelling
17383,Manawatu-Whanganui,Western Bay of Plenty,24-Feb-16,87659,856 No 3 Road   Western Bay of Plenty,856 No 3 Road,,,Val # 06900 330 02,"$567,600.00 ",new dwelling with solid fuel heater
17410,Manawatu-Whanganui,Hamilton,24-Feb-16,2015/32900,24 Taniwha Street   Hamilton,24 Taniwha Street,,,,"$4,500.00 ",install metro eco trend insert solid fuel heater
17429,Manawatu-Whanganui,Waipa,24-Feb-16,BC/0059/16,64 Whitaker Street Kihikihi Te Awamutu 3800   Waipa,64 Whitaker Street Kihikihi Te Awamutu 3800,,,,"$6,000.00 ",install solid fuel heater
17457,Manawatu-Whanganui,Auckland,25-Feb-16,B/2016/1117,38 Pine Street Balmoral Auckland    1041   Auckland,38 Pine Street Balmoral Auckland    1041,,,,"$3,987.00 ",install new freestanding solid fuel wood burner
17463,Manawatu-Whanganui,Henderson,25-Feb-16,ABA-2016-279,45 Autumn Avenue Glen Eden  Henderson,45 Autumn Avenue,Glen Eden,,LOT 3 DP 109668,"$4,602.00 ",installation of solid feul wood burner
